Geography,Gender,HasCrCard,IsActiveMember,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,RowNumber,Exited
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Germany,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Germany,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,0,1,850.0,18.0,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,636.4930431331638,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,10.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,92.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,19.07879865876093,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,4.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,0,850.0,18.0,0.0,0.0,1.0,11.579999923706055,11.579999923706055,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,88.42609789645876,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Germany,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,61.619217930128166,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,0,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,24.309952930593568,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,0,1,850.0,92.0,0.0,0.0,4.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,644.8334304439438,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,0,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,92.0,10.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,0,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,5063.243097984362,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Germany,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,0,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,350.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,11.579999923706055,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,11.579999923706055,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,91.84345720814805,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,0,0,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,28.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,10.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,0,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,0,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,85.609797934695,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,350.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,0,1,850.0,18.0,0.0,250895.2740832851,4.0,199992.484375,199992.484375,0
Spain,1,0,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,4.0,199992.484375,11.579999923706055,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Germany,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,11.579999923706055,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
